"metier","nom","adresse","ville_recherche","comarca","telephone","telephone_intl","note","nb_avis","nb_photos","google_maps","place_id","horaires","meilleur_avis","latitude","longitude","photo_1","photo_2"
"electricista","Electel Mediterráneo S.L.","C. Pérez Galdós, 43, Local, 03690 San Vicente del Raspeig, Alicante, España","San Vicente del Raspeig","Alacantí","679 84 63 96","+34 679 84 63 96","5","2","5","https://maps.google.com/?cid=8617286714728720212","ChIJiY_huwE0Yg0RVCcZV5zAlnc","lunes: 8:00–19:00 | martes: 8:00–19:00 | miércoles: 8:00–19:00 | jueves: 8:00–19:00 | viernes: 8:00–19:00 | sábado: Cerrado | domingo: Cerrado","Roberto Hortelano:","38.3972415","-0.5281229","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN2oqWTF34cfzsJv7_1BJRUFAqiVXNN_sPLk5cTHRp6-CILQsdcvPqWBajLPGeQqtOAnG7KmILC7iaE76McXtPO3A364vh-LgW2L-w7Y2mR-qImJdPrhs2krUuMwbbrQfGZjcUbAAfT9ge88XDR_RmLK2406EXnTFgcwjgPztiHdGN6mftf65cleSMueiDYT6n0QbgD5YcjpfwDmhWKSWGwVWEtjzTe5Wb4WlkHModvYPLrrzjIQIuciroQnQaKzq6Bl_B3m9Me85Qe8Ti8QiZ_HHH2nV1r4hst-SiwE9qtNpw&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN2ZUDyweYD85UfhLSeSrv-CPCw22Gzb8mQ0fJnWDoVXay1ctMNS8rAeJFRgPwWRQPClUkDYS-4uA3FKfJuuVqhz8tr2ssUQ-SVzyOHGe_S3iG_0WJUfjF4vyhIL33tyyWRs4zib6R9FShxZRxQ6kWoA12OAiF2h7ctP4oAkx6c3aHTXz04KUNNCwFJongoR7zntSgSB46ncMUvj4KJbCU0r7eoMgrf28TgF6WX6uA_SQqM8o0O9iNqv28nsWazXSwu-Sca16ExMUBGRcS0r9gr0TU_fc-CQu8ImvOksvGMb8Q&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo"
"electricista","Montajes Elétricos El Campello","Avinguda del Carrer de la Mar, 21, bajo, 03560 El Campello, Alicante, España","El Campello","Alacantí","","","5","6","1","https://maps.google.com/?cid=12079526043243235824","ChIJn-68WJY7Yg0R8MmXru8Yo6c","","AVDV Melele Valero.: Hacen instalaciones eléctricas de educación . Tienen variedad de productos eléctricos.lamparas bombillas y otros derivados. Atención al cliente escelente, con una amabilidad muy buena.te resuelven algún problema que tengas eléctrico. Son buenos profesionales con experiencia en el sector. Aconsejable.","38.4281923","-0.391364","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN0uQRsryAihO3PsPqUrHt8iwLuhPReJ8y6o2LBKk0qfbQVfV7u6QbY59-Wz-c0RruM5O0hcGhdqbzIZg3m1lmKdXpo3gl42GRWg2jhwbxd_u9QhKh923aP-7JzpGpsomfPnALETM9aKAKA7Z8XUNOA223GCSYa7DRqAux_LkuDc-UfpMfBGeSCRV75kSa_YX-ZkOtJwtEktYWZzuitj98o38CabY8YwWCI0U7aV2UkuZL4Ds8priTUrkmIf6XSKndKMqK6wOHcoCeBcEcfBNY6qjJPXCtiwbOMZ-CxmnUTeVddLgxBuIq2Kx0ygJrFoKV7bbXu-HmCu7b-Nk7nML_fRpsiUaK-IXhs7Cd0wJw4f5XLJH7iDcnIEnZ2EWHHZAB3vc-4Itk2Sp-Zr0kfF1ThzQxyhI8Y9eM5Dx_dPhqS2cAoA&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo",""
"electricista","Electricidad NF","03560 El Campello, Alicante, España","El Campello","Alacantí","641 30 59 02","+34 641 30 59 02","4.6","19","2","https://maps.google.com/?cid=5384241044671191122","ChIJ_QY_ok0e4QARUli0BLSquEo","lunes: Abierto 24 horas | martes: Abierto 24 horas | miércoles: Abierto 24 horas | jueves: Abierto 24 horas | viernes: Abierto 24 horas | sábado: Abierto 24 horas | domingo: Abierto 24 horas","Kevin Klockzin: No me gusta hacer malas críticas así. Las otras críticas me hicieron ser optimista. Por eso me puse en contacto con esta empresa el domingo y, sorprendentemente, recibí una respuesta de inmediato. Dijeron que se pondrían en contacto conmigo a la mañana siguiente para cancelar la cita. Ahora llevamos 5 días esperando esta llamada/mensaje. ¿No tiene ganas? ¿Demasiado rico? ¿Demasiado lleno? Como empresario, no entiendo esta mentalidad.","38.4289804","-0.397816","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN3qMOqAxM6OmvMAR9bAC_ZXQjlm4cCo173Cpk7E40K2mFRdoS4BsE2nVpHFbds-bc2wo0oo2hMvADoM0Pvv91eonCH6BficidLDiIpZK4R83oheJJi1a06p4NhXucHo7Nk2VhFrcr1Z_L8Gkx9MtElYyXRW-trc7WJ_TzyCRwpAPQzCZag48J-zS9wMNSDGHLmOF6b3qYj37gJCj-UBN2r17bBZU71K9wMv-oukjEbNy0DQgqlHFdh9FE9O2mFdQ4HpZxVzoeBbTNGYcndaL64K0Z-VNSe4rYltrMbhtK2qCA&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN0_w8GxlYZUr6VgwxrcMsE4UDzBcJnAy5V6E3cDlEWaHtTl3bMoz5OMcH8nQEa-5eYa9AOxMiQ22zL20oOYmaWTdmw3oNx9auAwqxRLAlROKq40MQLfPgm6734vW9PASjycn78VUODyiFc0OCW0AEaXYYdh9iC6CPrgVYFNDd0ytdRduajpoBx4WtsU7S4NBI1GCAaaFrbhIXOfRW1li_Ef5xd6-b7q47xFOnVoVXe9AHRe3OXb3BBXQgTapCdd-bKYllK2aJMnaGIR-6FgLfa6rqNzgW1lc_LV-uqBW4ye7Q&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo"
"electricista","Electricidad Manuel Pérez","C. Pius XII, 21, 03560 El Campello, Alicante, España","El Campello","Alacantí","605 56 26 42","+34 605 56 26 42","5","1","1","https://maps.google.com/?cid=6171824345361943886","ChIJtVfLcbs7Yg0RTg1o2Yq5plU","","AVDV Melele Valero.: Hace trabajos muy buenos","38.4296935","-0.3991234","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN2VemeuUWQ975euDt2ohXyhu6__ozrnn-N_b9ClhAUl0MoF5OHJlOTyFry3O8tfa22Xjb7cOeutzqm_jmJ3nvZX0_5V7CCoCgZpuhIbaR7Rv_nc2AcDOk_UAGaBuh42zhggXtcJ0ugUUjezIkYNSWffBb1klywBfevzXgWFryqfzGutlpj2Gw55UGj_EftBwyo9xNesyCmoPxIGiCKfkGqVd4EaNdy1grnxLMhg_J-WnU1uM90-us1W6HNR3IrT0IvpUcmzJe77rXW7Rv_tailTKtkscHeIavk4TfCbPgJGJhKtpU20hSByyGx3v5rsju00IOtG0bB7_VQRNRz3meoxVb-sb_R5qpkjq5tgnEaoIcLILGpUbNijot-Mgmj0kHbrDqpKvaSX9Ibi1dbwEkL-nOuUqs_gy5pVntA4xeX6WA&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo",""
"electricista","Manuel Sánchez Garnes","Carrer Dr. Brotons Poveda, 13, 03560 El Campello, Alicante, España","El Campello","Alacantí","610 39 79 10","+34 610 39 79 10","5","3","0","https://maps.google.com/?cid=2607158808260275809","ChIJAWV_ers7Yg0RYW5ibx99LiQ","","Ismael Planelles: Este hombre es 1 artista, muy majo y profesional con buenos precios. Soy conserje en 1 comunidad de vecinos y ?siempre le aviso a él tanto para la comunidad como para las cosas de los vecinos.","38.4293995","-0.3991912","",""
"electricista","Electrocastro - Inversiones Casgre SL","Avinguda Ausiàs March, 30, local 2, 03560 El Campello, Alicante, España","El Campello","Alacantí","670 90 04 63","+34 670 90 04 63","5","2","2","https://maps.google.com/?cid=1838217524085785532","ChIJA1CF2Lw7Yg0RvAMITxmpghk","","AVDV Melele Valero.: Son electricistas con muchos años trabajando en el sector, con una gran experiencia. Son amables y atentos con una gran seriedad y responsabilidad en su trabajo servicio al cliente escelente. Gracias y saludos seguir trabajando por nosotros hasta pronto Espero que os sirva de algo","38.4245082","-0.4036696","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN10GqhKcP1fu5wPZoGZ5c5HNzGRjX4U0TP0TSDIlXb1c-4Pc3uFOjYxxwA4QpxGnBiIeP9QtWEyuj-bE9D1ZLZBlOpI4cG9T76Gid1pMWT1wN5gDJxeKG6Z84lpBR20DCODjLluJwTxDhkLuLMF25ZHBkiHSFjLOTzDOrhiT2djDsiyFoUPtQn6DnQMrol6df9Xcm51vOT_TkALlb7gutMBwqOry5sm19SZaw640zjgoUxgcaN4FKARA_uVdJn3wMtPv0465Hhfu9v5Zb28v2l-4kv3x80jxw-4i4zOmYkm7ixF5VhIWuvwoTLzykVBKRyAEj54tlILL_XRecNV7XBm7aQ4KLRsFkCDXmPMIa3sGDNEahavLgubI_0kCzqaqSA6zonoxHtiMsztVJhPcJQ67zsL2eyUehejxxq38V8xWr3p&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN0lkDp2rNGNRO8G8BkCjyhzx4nAEaSklNmXWAtOucjaeSBu7Y8-kX9S2PGbgb8QXgduYAUp1bQRbvTwVtswpyEFqZYRcZZwXySAisIt3DGL5UBXtLysAz7ZKDlwtmWxe3K3AndT_d_A8g4L1-nRgs3R7Kkyc5_xkOE-7rANaQUnVZ-T3Y0x-Lb3SRK0hKk-2Ri-rQFQoszh3DcTJQ6BULli91puzibJm7alW5En7t5Fvf_V9qwVSobQK9_eLk1QRUPhBqvHBqULhBeXh2V2GbO3UTyLI3nIyQtzxwp47UH00FdaE3JrApi4g_xIB6V_FVxhdCQwgrfJqI02HRRNZfTXl9thBjHCxr940wjfbC9hr7gGCjM5Wg1RjLlK5zqbtoiv3H2tEciLhQnuA_I4YQkPZV4InYeu5muUSUiH-dXGBw&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo"
"electricista","Electricidad Campello","Av. de l'Amerador, 8, Villa 5, 03560 El Campello, Alicante, España","El Campello","Alacantí","627 90 70 25","+34 627 90 70 25","0","0","1","https://maps.google.com/?cid=8804031436557814666","ChIJSw7H3iQ7Yg0RiotmH_IzLno","lunes: 8:00–19:00 | martes: 8:00–19:00 | miércoles: 8:00–19:00 | jueves: 8:00–19:00 | viernes: 8:00–19:00 | sábado: Cerrado | domingo: Cerrado","","38.44429","-0.37949","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN0Ek2jrYtTuZBdxzXy2b68e3Aaz7va8d5K_BzqyKcv1PSEGA6X5B0WA35nxh85faiOGGW5je0hHFVHzHNaLA6eXNqm44yyp0kBF5R1HfQJh_tBfCnmx54IEy-F8zFSKxLxrXmP9TL24wWY2z14u2YQBkjW8sxXsoy10iRtEWYQXTUlOtQ_RQODcmIewJmLVSZiPyUFbGywFepeunRk3ZZ6qtq3D5BZrKmNPkwk4m1kVed6F1ijNOC0Ambxa6E5KgEPcJKodkSj-nCRiKUzOMpjrS6i3GwrtG2oUG2ASKREDFA&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo",""
"electricista","Electricidad Y Climatizacion Vicente Lledo Samper","Carrer de Jorge Juan, 7, 03560 El Campello, Alicante, España","El Campello","Alacantí","669 82 05 86","+34 669 82 05 86","4.1","9","5","https://maps.google.com/?cid=14519001905584497861","ChIJJ-0Feb07Yg0RxWSV407bfck","lunes: 9:00–19:00 | martes: 9:00–19:00 | miércoles: 9:00–19:00 | jueves: 9:00–19:00 | viernes: 9:00–19:00 | sábado: Cerrado | domingo: Cerrado","Ana Maria Henao: Nos instalaron los aires acondicionados de casa y de la oficina. Además de muy cumplidos y tener excelentes precios, destaco la rapidez y la pulcritud de su trabajo. Quedamos de verdad encantados.","38.4270881","-0.4022174","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN060Esd6e6CqLdv0ODff-aHTk6GACLZmeZeSzLrZSdioxMN2q9_Gcm-LbGkhXstpsX4okmsveRYsNGrDQlByaFKJex3RgfDjWmwG083AjfE9kZrk4Vb6g0jUtTMz7cv7tHO7tMd3GiqJYQdzQrbvwIzv-kL22XShlEnG6GQ3sXDFc05gj5EpsNyQic0su45ZkxULuabVzXq02qz9SeGclwjBka1_4xlBXimkDbqto_RkJqsMdwqIt3swl3unRdbhKJ9HBmykzwskT4r-LiGhYvSiJcn0LO0f9cNKHNZ3yDgeQ&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN2XOSIU1y9NEtTdA_uPDES9PiH0K-aZXNpeVC1nbGzuHj5dFEfV6_l7XQq5ceiepOQF0fwmRDatrQ96yqcIc7rRXxc-zENr8BgVKYjGlJyzCuCJcwa0lJmBffP_3DqMnKViSi-f6-b4bQhYYtzivEuQEUbrudBj3AId3aByuSUNBNPZKwvzB1tIg6aKINWzsNYhmgSmSwmfXy9glpeBXtrWnhoYXj7dF1cB3rkVuwgJBDGzYdnfHTqBDP5x3Y2EcVHmaLU94-Btw0qjzf-or0jmoFM5q7A_DTRyFUHl3c-TDg&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo"
"electricista","Rafael Giner Tendero","Av. de la Generalitat, 33, 03560 El Campello, Alicante, España","El Campello","Alacantí","965 63 25 67","+34 965 63 25 67","0","0","0","https://maps.google.com/?cid=10405456629724608818","ChIJPdspPrw7Yg0RMvl3nKybZ5A","","","38.4276828","-0.3968995","",""
"electricista","Instalaciones Eléctricas A. Carrión","Av. la Rambla, 38, 03550 Sant Joan d'Alacant, Alicante, España","Mutxamel","Alacantí","965 65 86 36","+34 965 65 86 36","4.8","4","0","https://maps.google.com/?cid=6169463742842836818","ChIJoThF9PU5Yg0RUpfMPpZWnlU","lunes: Abierto 24 horas | martes: Abierto 24 horas | miércoles: Abierto 24 horas | jueves: Abierto 24 horas | viernes: Abierto 24 horas | sábado: Abierto 24 horas | domingo: Abierto 24 horas","Jose Larrad: Todos hemos pasado por eso que parece tan fácil pero que puede resultar complicado : encontrar un buen electricista o un buen fontanero etc. Afortunadamente, esta vez; no he tenido ese problema, ayer por la mañana, me pasé por el establecimiento de Eléctricas A. Carrion y a primero hora de la tarde, ya estaban en.casa para ponerse manos a la obra. La verdad es que me quedé gratamente sorprendido de su eficacia y rapidez en el trabajo, un par de auténticos profesionales. Desde ahora, ya se a donde recurrir cuando necesite un bien electricista. 👌","38.3998399","-0.4351928","",""
"electricista","Instalaciones Eléctricas A.Carrión,S.L.","Calle Dr. Van Der Hofstad, 03550 Sant Joan d'Alacant, Alicante, España","Mutxamel","Alacantí","","","5","1","0","https://maps.google.com/?cid=15635183385111318203","ChIJbfKlufY5Yg0Ru06mM3NU-9g","","David Tello:","38.3955585","-0.4370806","",""
"electricista","Instalaciones eléctricas Juan Carlos Planelles","Carrer Sant Antoni, 113, 03550 Sant Joan d'Alacant, Alicante, España","San Juan de Alicante","Alacantí","965 29 83 07","+34 965 29 83 07","5","5","0","https://maps.google.com/?cid=18066709436945681020","ChIJvX04xB86Yg0RfEpY6YLYufo","","José Ramón Cuevas Valcarcel: Tenia una avería, saltaba el diferencial, y el propio gerente se acerco al domicilio para detectar de dónde venía, era la nevera, no cobro nada. Excelente profesional y muy agradecido.","38.4053712","-0.4309862","",""
"electricista","Juan Antonio Torregrosa Martínez","Carrer Dr. Ivorra, 26, 03550 Sant Joan d'Alacant, Alicante, España","San Juan de Alicante","Alacantí","965 65 31 81","+34 965 65 31 81","5","2","0","https://maps.google.com/?cid=5353733272275795773","ChIJychC5PQ5Yg0RPT8wvAtITEo","","ANTONIO TORREGROSA:","38.396955","-0.4331042","",""
"electricista","Electromar","Av. Historiador Vicente Ramos, 28, local 11, 03540 Alicante (Alacant), Alicante, España","San Juan de Alicante","Alacantí","965 16 42 63","+34 965 16 42 63","4.4","7","3","https://maps.google.com/?cid=3147289794016379548","ChIJ_5EWZLA5Yg0RnAKPgWRrrSs","","Álvaro S.N: Profesionalidad,formalidad y puntualidad es lo que caracteriza a esta empresa. Solo con escuchar hablar a Omar 5 minutos sobre lo que hace su empresa es suficiente para darte cuenta de que rebosa conocimiento a raudales sobre la materia. Totalmente recomendable,todo un acierto si quieres ahorrar en el recibo de la luz.","38.3673887","-0.4242586","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN2ml5HIXiL_R9wqxDpu1inGiON9T94y6IP4rC1rR14rgRC3R1IxvDKT5UCxekRPfss0iyB8rxlrIPq9US58Hh5KV-aedIncvtarOlbU9UNE-mqscQv1FQAKDk0RkPo6uFTssplU68cX-_V0CDUH5KVOuvEND0cgjNp3NowyCCDjR2YmY4PhqG45xDBRH4emeDMI_Up2R6OMXpQTH7JV1-ALWYyiFMuzEMrLaHUrEMXDAn5XYeRr2mlj2dEQf1X01fRVFYcI7WuOXIs_x6FRTOykMaY1tYqeoww7edfnPFI&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN1PAsFRPBN7tqwv_FzBEQ2q0UV1f_SR2tbWK5osvDTj4uCVi6vPRBk1N_KIRgCddoCzLMI2gzjxHXMES19I-LwXScANYiJgSaIlzuaEsUJvDGEUXAm-OaBKxLsoBbcskWYuGUyUY_fqq5kx9Gi3Fc7KPxecHAbbC6oh69i_FWQcyT2GnKWwU5HfECaa66NsLTp2QGQ0KkDSFbAhf9ENxoLJKRNfFdLhaJRgypz1pvjiM8XrwboYJyAScbdakXpFir0H37YMW92f8-zoazq9r8x8crp4kIlfFrs-CDr00yc&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo"
"electricista","l'electricista David Arco Domenech","Carrer del Vall, 6, Bajo, 03100 Xixona, Alicante, España","Jijona","Alacantí","654 65 48 31","+34 654 65 48 31","5","1","0","https://maps.google.com/?cid=2184951676949205988","ChIJB0vHuGgvYg0R5JPzS_mBUh4","lunes: 10:00–13:30, 17:00–20:30 | martes: 10:00–13:30, 17:00–20:30 | miércoles: 10:00–13:30, 17:00–20:30 | jueves: 10:00–13:30, 17:00–20:30 | viernes: 10:00–13:30, 17:00–20:30 | sábado: Cerrado | domingo: Cerrado","Tuguía Online:","38.53885","-0.5073799999999999","",""
"electricista","Montajes Eléctricos Miralles Mira","Carrer de la Sarga, 1, 03100 Xixona, Alicante, España","Jijona","Alacantí","","","0","0","0","https://maps.google.com/?cid=13101653946009655402","ChIJRd0wvuwuYg0RahgALtls0rU","","","38.5403184","-0.5058358","",""
"electricista","Soltéc Energy","03100 Jijona, Alicante, España","Jijona","Alacantí","609 66 22 00","+34 609 66 22 00","0","0","0","https://maps.google.com/?cid=7070667622672717019","ChIJk34n8xAvYg0R21RDpr0OIGI","lunes: 8:00–20:00 | martes: 8:00–20:00 | miércoles: 8:00–20:00 | jueves: 8:00–20:00 | viernes: Abierto 24 horas | sábado: 9:00–13:00 | domingo: Cerrado","","38.5410152","-0.5063044999999999","",""
"electricista","Eléctricas De Agost S L","Carrer de Granada, 13, bajo, 03698 Agost, Alicante, España","Agost","Alacantí","965 62 66 02","+34 965 62 66 02","5","3","5","https://maps.google.com/?cid=15826977371475441401","ChIJ1fSD8lXMYw0R-XbwfhC4pNs","lunes: 8:00–19:00 | martes: 8:00–19:00 | miércoles: 8:00–19:00 | jueves: 8:00–19:00 | viernes: 8:00–19:00 | sábado: Cerrado | domingo: Cerrado","Aaron Sala: Gran empresa, profesionales y seriedad en su labor.","38.4370848","-0.639909","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN3Ya80nWNL064-riX3ev483bE20DATl9JnPRvcagJ1HXeSaLDxNwULGLfSYJ0EIZ-SiUEC8xWOB1ogUzO9mdF0y3a4lCaz4x-IaqBewTxnYLosfDY6EoU0Zyx_1E4vAtHG0mOlUucW5XCgqHqNM6CHKKk0Vq3h9ciTzJqITNVCiN7pB-JK6RFg7hti9yavYbCNIdm3yNXSi-Yqjv5NYws341elIWRBr-3hJwVi50bqIYfGhgD4GSWVu_tYbmNkLvv90pp-HUUhy4-NayqXmkkpQ0n1WXWKhJ9JbG6alVZkDyg&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN3KyFcd2XQjh5gFaQZSVcml0PQGenutXWfdTFop_4xG2pZUZPMRY4G8y1iJnuQi9qXFto2_noFNsmDYnhzXP8UYPVenxns0uihPW3JjEmUWvX6FSsX0pgvrBHfNdM58XngbRF6nSFx7HeDCvCpeXyuQIUeHv_5-D12N-VDympFpZcEIlIKgR-uYEG4Wfb1wupMHuRm9ji-_jRlBcK1mXYCsOUD7Pk4jPARpEWu4LOEgDsDanA84ajB_XSOkLw0Y1BwGDbml7GY_PlwWpS1XQM1awlJznqKzjuLo0_yQR0UVtg&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo"
"electricista","Eléctricas De Agost S L","Av. del Dr. Fleming, 16, 03698 Agost, Alicante, España","Agost","Alacantí","965 69 22 09","+34 965 69 22 09","0","0","0","https://maps.google.com/?cid=3681096513979640298","ChIJCU2hUf7MYw0R6mmvs8bhFTM","","","38.4390795","-0.6365808","",""
"electricista","Jaiser S.L","Carrer Barcelona, 24, 03698 Agost, Alicante, España","Agost","Alacantí","633 89 86 72","+34 633 89 86 72","0","0","5","https://maps.google.com/?cid=8676484248340460427","ChIJexhCm5bCTowRi_OaMXQQaXg","lunes: Abierto 24 horas | martes: Abierto 24 horas | miércoles: Abierto 24 horas | jueves: Abierto 24 horas | viernes: 7:00–23:30 | sábado: 7:30–14:00 | domingo: Cerrado","","38.4390638","-0.6427961999999999","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN2ROBlCixdJNbqnaWT7datNrh4APp-UsDOq2F49lkhmekvWkpbiNS3azlDj0CBmYUtmSyMOoiC0Um0EcHCVam3W0M_eWQ48inw8NjD4irhE6Pnm9XgRI3auVh9awdTy7emrT26JaPd-yRh4PPvRmylfGx-m1_I2SnLaJXpdu9LFwBkJZW_Ydlp-F-4SFC2-cfvsGJGnm9170fuLYJ0cD8R2QsfU5T-HAJ66SE3zspxokVyTabJEe1Qk7opLALm6zs-koUvnguLYpQ7utmyDxUiuz6yGUfsruykeNC7Vqsb8aw&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN20OKU6pwdDF6qIqAzzSqSASeTKZf3CkvSamkE4ffKiqIxnwhGAGJAcSUAbuaNDIwT6_AXl7wj6ytdre_05fdYSuAR4yKvBntks1yUh4vRVbFfRuHVm6iWpknfVir6sYrxkG-9GRfCxba2hUzna7U4KcmRagDgxGkcLeqAp-FKfJPeYdF_krrDI6T0Cloyc1_8T4ETdlz_qQrz5TBy6Bj6uWLj_Rkv-kO0_z7PW0mMOEM7BKNfXK70Gn6iVJhFl3jda0owzsp8qzAYdfParr3-qYB1-IX2_1iw2mXu68jkmNg&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo"
"electricista","T-LOGESTIONAMOS SL","Paraje Esquina Del Gos, Poligono N, 6, 03698 Agost, Alicante, España","Agost","Alacantí","623 15 88 71","+34 623 15 88 71","0","0","1","https://maps.google.com/?cid=17876235837434164151","ChIJkyFhdL7NYw0Rt_NeI8glFfg","lunes: 8:00–21:00 | martes: 8:00–21:00 | miércoles: 8:00–21:00 | jueves: 8:00–21:00 | viernes: 8:00–21:00 | sábado: 8:00–14:00 | domingo: Cerrado","","38.43725209999999","-0.638147","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN3u3PzfbJN0OLxQVXTKNT-VYQS01vQhfPmMTu8JyevBCOTaqKQn9FB2QcRaFFFHgvg2d1rdP1QDNLWsri-o-05fzHdOzC3ba-z0lpW6xzYn4D3RTtKfq1tXSgoEjHSCaOkYnjRbVyLvjuYTyXZBg9uNteQHslDdfh0axtzjSSLNejznnp5zu8z-al7CMnt8q91AAPdPd7mLj2vXPhvMFkpe5XuUp0WhfKyDGNqHqmMhEvfNvG5M6x6Jw7T_5TlUnBQG_uccB4TmRZlqj5Z4hjLk4JJnLN35E9T6N6QIon4-qw&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo",""
"electricista","Adept Electrical S.L.","Av. del País Valenciano, 46, 03111 Busot, Alicante, España","Busot","Alacantí","663 85 82 73","+34 663 85 82 73","5","1","0","https://maps.google.com/?cid=13371973793557426986","ChIJS4yYd9I6Yg0RKrPSRlHLkrk","","Daniel Smith:","38.480731","-0.4218094","",""
"electricista","2R electrotecnia","Av. del País Valenciano, 77, bajo, 03111 Busot, Alicante, España","Busot","Alacantí","647 72 36 30","+34 647 72 36 30","5","5","0","https://maps.google.com/?cid=6306415260948863421","ChIJAUeXd407Yg0RvZn1WkTjhFc","lunes: 8:00–21:00 | martes: 8:00–21:00 | miércoles: 8:00–21:00 | jueves: 8:00–21:00 | viernes: 8:00–21:00 | sábado: 8:30–21:00 | domingo: 8:00–21:00","Mariela D'Innocenzo: Hernán es magnífico, lo he llamado por qué me quedé sin luz y vino en muy poco tiempo. Me soluciono el problema muy rápido. He quedado con él para arreglar un problema con la bomba de piscina","38.4798021","-0.4204257","",""
"electricista","Bertó Electricidad","C/ Montcada, 40, 03700 Dénia, Alicante, España","Dénia","Marina Alta","","","5","4","5","https://maps.google.com/?cid=1729892926716093431","ChIJEbQQtrMbnhIR96NflHPQARg","","ursura bosch: Un profesional excelente, después de buscar a alguien de confianza, encontré a este electricista que solucionó la avería que tenía. Rápido, eficaz y buen precio. Lo recomiendo 100%.","38.8390128","0.1026722","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN3e_OZ2UPglWAF8HnWuqyvBzgsFYKBPGvMWsE4OnvUaljvQyQdnvjJX7Tt61-O1W9kyrEjshtF3r4O7Ep-3zGClyfjCpV8U1YLfgdTS9ivnfTcbpMa9jJksrrcCLAhSovj9UK6Nyr6dCo0fhMGfePPYDiQYft24Oz_HeLsZw_QFk1Mow7EYX7mb-s9MPRhkFsli2xguPCQ-K3LS083GMbTdbyY1CjN16VRyw-sB5HNBqkgfkhOT8OfYJQ0RgPS18CKhSeuiavytiDa567ON5IE8M83jM86pn_fw_kAXhRcdYQ&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN3lt3164T0cDt42d-pYGYxoYddGfeI47LI99hZJzAU7M58w351sGEGNxWTWqp26YXcxpat3iSoxxLwjt53oDWKIdB-1NFRK-oF-NS-5E6u4_2hyxqgo6t_MyBgwpkMuQGcW59yYZ1jClxTrIfEZxG4s3B1cbqjYYqp7uYHPASI43zaM8_QLgeIccjzbYXJZOfGUjQJ2swn212RF37IfZL5zuxw1i3d3ONaStWTNbKxKEGv8smud78ovFxYLeyAQh1HVofcvekVW8IxHTTmCuUO4u6rQy6rfcqy2YnBGs_CQuA&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo"
